id,long,lat
1267,115.55,-30.65
1268,115.55,-30.7
1269,115.55,-30.75
1270,115.55,-30.8
1271,115.55,-30.85
1272,115.55,-30.9
1273,115.55,-30.95
1274,115.55,-31
1275,115.55,-31.05
1276,115.55,-31.1
1277,115.55,-31.15
1278,115.55,-31.2
1279,115.55,-31.25
1280,115.55,-31.3
1281,115.55,-31.35
1282,115.55,-31.4
1283,115.6,-27.95
1284,115.6,-28
1285,115.6,-28.05
1286,115.6,-28.1
1287,115.6,-28.15
1288,115.6,-28.2
1289,115.6,-28.25
1290,115.6,-28.3
1291,115.6,-28.35
1292,115.6,-28.4
1293,115.6,-28.45
1294,115.6,-28.5
1295,115.6,-28.55
1296,115.6,-28.6
1297,115.6,-28.65
1298,115.6,-28.7
1299,115.6,-28.75
1300,115.6,-28.8
1301,115.6,-28.85
1302,115.6,-28.9
1303,115.6,-28.95
1304,115.6,-29
1305,115.6,-29.05
1306,115.6,-29.1
1307,115.6,-29.15
1308,115.6,-29.2
1309,115.6,-29.25
1310,115.6,-29.3
1311,115.6,-29.35
1312,115.6,-29.4
1313,115.6,-29.45
1314,115.6,-29.5
1315,115.6,-29.55
1316,115.6,-29.6
1317,115.6,-29.65
1318,115.6,-29.7
1319,115.6,-29.75
1320,115.6,-29.8
1321,115.6,-29.85
1322,115.6,-29.9
1323,115.6,-29.95
1324,115.6,-30
1325,115.6,-30.05
1326,115.6,-30.1
1327,115.6,-30.15
1328,115.6,-30.2
1329,115.6,-30.25
1330,115.6,-30.3
1331,115.6,-30.35
1332,115.6,-30.4
1333,115.6,-30.45
1334,115.6,-30.5
1335,115.6,-30.55
1336,115.6,-30.6
1337,115.6,-30.65
1338,115.6,-30.7
1339,115.6,-30.75
1340,115.6,-30.8
1341,115.6,-30.85
1342,115.6,-30.9
1343,115.6,-30.95
1344,115.6,-31
1345,115.6,-31.05
1346,115.6,-31.1
1347,115.6,-31.15
1348,115.6,-31.2
1349,115.6,-31.25
1350,115.6,-31.3
1351,115.6,-31.35
1352,115.6,-31.4
1353,115.6,-31.45
1354,115.65,-27.95
1355,115.65,-28
1356,115.65,-28.05
1357,115.65,-28.1
1358,115.65,-28.15
1359,115.65,-28.2
1360,115.65,-28.25
1361,115.65,-28.3
1362,115.65,-28.35
1363,115.65,-28.4
1364,115.65,-28.45
1365,115.65,-28.5
1366,115.65,-28.55
1367,115.65,-28.6
1368,115.65,-28.65
1369,115.65,-28.7
1370,115.65,-28.75
1371,115.65,-28.8
1372,115.65,-28.85
1373,115.65,-28.9
1374,115.65,-28.95
1375,115.65,-29
1376,115.65,-29.05
1377,115.65,-29.1
1378,115.65,-29.15
1379,115.65,-29.2
1380,115.65,-29.25
1381,115.65,-29.3
1382,115.65,-29.35
1383,115.65,-29.4
1384,115.65,-29.45
1385,115.65,-29.5
1386,115.65,-29.55
1387,115.65,-29.6
1388,115.65,-29.65
1389,115.65,-29.7
1390,115.65,-29.75
1391,115.65,-29.8
1392,115.65,-29.85
1393,115.65,-29.9
1394,115.65,-29.95
1395,115.65,-30
1396,115.65,-30.05
1397,115.65,-30.1
1398,115.65,-30.15
1399,115.65,-30.2
1400,115.65,-30.25
1401,115.65,-30.3
1402,115.65,-30.35
1403,115.65,-30.4
1404,115.65,-30.45
1405,115.65,-30.5
1406,115.65,-30.55
1407,115.65,-30.6
1408,115.65,-30.65
1409,115.65,-30.7
1410,115.65,-30.75
1411,115.65,-30.8
1412,115.65,-30.85
1413,115.65,-30.9
1414,115.65,-30.95
1415,115.65,-31
1416,115.65,-31.05
1417,115.65,-31.1
1418,115.65,-31.15
1419,115.65,-31.2
1420,115.65,-31.25
1421,115.65,-31.3
1422,115.65,-31.35
1423,115.65,-31.4
1424,115.65,-31.45
1425,115.7,-27.95
1426,115.7,-28
1427,115.7,-28.05
1428,115.7,-28.1
1429,115.7,-28.15
1430,115.7,-28.2
1431,115.7,-28.25
1432,115.7,-28.3
1433,115.7,-28.35
1434,115.7,-28.4
1435,115.7,-28.45
1436,115.7,-28.5
1437,115.7,-28.55
1438,115.7,-28.6
1439,115.7,-28.65
1440,115.7,-28.7
1441,115.7,-28.75
1442,115.7,-28.8
1443,115.7,-28.85
1444,115.7,-28.9
1445,115.7,-28.95
1446,115.7,-29
1447,115.7,-29.05
1448,115.7,-29.1
1449,115.7,-29.15
1450,115.7,-29.2
1451,115.7,-29.25
1452,115.7,-29.3
1453,115.7,-29.35
1454,115.7,-29.4
1455,115.7,-29.45
1456,115.7,-29.5
1457,115.7,-29.55
1458,115.7,-29.6
1459,115.7,-29.65
1460,115.7,-29.7
1461,115.7,-29.75
1462,115.7,-29.8
1463,115.7,-29.85
1464,115.7,-29.9
1465,115.7,-29.95
1466,115.7,-30
1467,115.7,-30.05
1468,115.7,-30.1
1469,115.7,-30.15
1470,115.7,-30.2
1471,115.7,-30.25
1472,115.7,-30.3
1473,115.7,-30.35
1474,115.7,-30.4
1475,115.7,-30.45
1476,115.7,-30.5
1477,115.7,-30.55
1478,115.7,-30.6
1479,115.7,-30.65
1480,115.7,-30.7
1481,115.7,-30.75
1482,115.7,-30.8
1483,115.7,-30.85
1484,115.7,-30.9
1485,115.7,-30.95
1486,115.7,-31
1487,115.7,-31.05
1488,115.7,-31.1
1489,115.7,-31.15
1490,115.7,-31.2
1491,115.7,-31.25
1492,115.7,-31.3
1493,115.7,-31.35
1494,115.7,-31.4
1495,115.7,-31.45
1496,115.75,-27.95
1497,115.75,-28
1498,115.75,-28.05
1499,115.75,-28.1
1500,115.75,-28.15
1501,115.75,-28.2
1502,115.75,-28.25
1503,115.75,-28.3
1504,115.75,-28.35
1505,115.75,-28.4
1506,115.75,-28.45
1507,115.75,-28.5
1508,115.75,-28.55
1509,115.75,-28.6
1510,115.75,-28.65
1511,115.75,-28.7
1512,115.75,-28.75
1513,115.75,-28.8
1514,115.75,-28.85
1515,115.75,-28.9
1516,115.75,-28.95
1517,115.75,-29
1518,115.75,-29.05
1519,115.75,-29.1
1520,115.75,-29.15
1521,115.75,-29.2
1522,115.75,-29.25
1523,115.75,-29.3
1524,115.75,-29.35
1525,115.75,-29.4
1526,115.75,-29.45
1527,115.75,-29.5
1528,115.75,-29.55
1529,115.75,-29.6
1530,115.75,-29.65
1531,115.75,-29.7
1532,115.75,-29.75
1533,115.75,-29.8
1534,115.75,-29.85
1535,115.75,-29.9
1536,115.75,-29.95
1537,115.75,-30
1538,115.75,-30.05
1539,115.75,-30.1
1540,115.75,-30.15
1541,115.75,-30.2
1542,115.75,-30.25
1543,115.75,-30.3
1544,115.75,-30.35
1545,115.75,-30.4
1546,115.75,-30.45
1547,115.75,-30.5
1548,115.75,-30.55
1549,115.75,-30.6
1550,115.75,-30.65
1551,115.75,-30.7
1552,115.75,-30.75
1553,115.75,-30.8
1554,115.75,-30.85
1555,115.75,-30.9
1556,115.75,-30.95
1557,115.75,-31
1558,115.75,-31.05
1559,115.75,-31.1
1560,115.75,-31.15
1561,115.75,-31.2
1562,115.75,-31.25
1563,115.75,-31.3
1564,115.75,-31.35
1565,115.75,-31.4
1566,115.75,-31.45
1567,115.8,-27.95
1568,115.8,-28
1569,115.8,-28.05
1570,115.8,-28.1
1571,115.8,-28.15
1572,115.8,-28.2
1573,115.8,-28.25
1574,115.8,-28.3
1575,115.8,-28.35
1576,115.8,-28.4
1577,115.8,-28.45
1578,115.8,-28.5
1579,115.8,-28.55
1580,115.8,-28.6
1581,115.8,-28.65
1582,115.8,-28.7
1583,115.8,-28.75
1584,115.8,-28.8
1585,115.8,-28.85
1586,115.8,-28.9
1587,115.8,-28.95
1588,115.8,-29
1589,115.8,-29.05
1590,115.8,-29.1
1591,115.8,-29.15
1592,115.8,-29.2
1593,115.8,-29.25
1594,115.8,-29.3
1595,115.8,-29.35
1596,115.8,-29.4
1597,115.8,-29.45
1598,115.8,-29.5
1599,115.8,-29.55
1600,115.8,-29.6
1601,115.8,-29.65
1602,115.8,-29.7
1603,115.8,-29.75
1604,115.8,-29.8
1605,115.8,-29.85
1606,115.8,-29.9
1607,115.8,-29.95
1608,115.8,-30
1609,115.8,-30.05
1610,115.8,-30.1
1611,115.8,-30.15
1612,115.8,-30.2
1613,115.8,-30.25
1614,115.8,-30.3
1615,115.8,-30.35
1616,115.8,-30.4
1617,115.8,-30.45
1618,115.8,-30.5
1619,115.8,-30.55
1620,115.8,-30.6
1621,115.8,-30.65
1622,115.8,-30.7
1623,115.8,-30.75
1624,115.8,-30.8
1625,115.8,-30.85
1626,115.8,-30.9
1627,115.8,-30.95
1628,115.8,-31
1629,115.8,-31.05
1630,115.8,-31.1
1631,115.8,-31.15
1632,115.8,-31.2
1633,115.8,-31.25
1634,115.8,-31.3
1635,115.8,-31.35
1636,115.8,-31.4
1637,115.8,-31.45
1638,115.85,-27.95
1639,115.85,-28
1640,115.85,-28.45
1641,115.85,-28.5
1642,115.85,-28.55
1643,115.85,-28.6
1644,115.85,-28.65
1645,115.85,-28.7
1646,115.85,-28.75
1647,115.85,-28.8
1648,115.85,-28.85
1649,115.85,-28.9
1650,115.85,-28.95
1651,115.85,-29
1652,115.85,-29.05
1653,115.85,-29.1
1654,115.85,-29.15
1655,115.85,-29.2
1656,115.85,-29.25
1657,115.85,-29.3
1658,115.85,-29.35
1659,115.85,-29.4
1660,115.85,-29.45
1661,115.85,-29.5
1662,115.85,-29.55
1663,115.85,-29.6
1664,115.85,-29.65
1665,115.85,-29.7
1666,115.85,-29.75
1667,115.85,-29.8
1668,115.85,-29.85
1669,115.85,-29.9
1670,115.85,-29.95
1671,115.85,-30
1672,115.85,-30.05
1673,115.85,-30.1
1674,115.85,-30.15
1675,115.85,-30.2
1676,115.85,-30.25
1677,115.85,-30.3
1678,115.85,-30.35
1679,115.85,-30.4
1680,115.85,-30.45
1681,115.85,-30.5
1682,115.85,-30.55
1683,115.85,-30.6
1684,115.85,-30.65
1685,115.85,-30.7
1686,115.85,-30.75
1687,115.85,-30.8
1688,115.85,-30.85
1689,115.85,-30.9
1690,115.85,-30.95
1691,115.85,-31
1692,115.85,-31.05
1693,115.85,-31.1
1694,115.85,-31.15
1695,115.85,-31.2
1696,115.85,-31.25
1697,115.85,-31.3
1698,115.85,-31.35
1699,115.85,-31.4
1700,115.85,-31.45
1701,115.9,-28
1702,115.9,-28.05
1703,115.9,-28.45
1704,115.9,-28.5
1705,115.9,-28.55
1706,115.9,-28.6
1707,115.9,-28.65
1708,115.9,-28.7
1709,115.9,-28.75
1710,115.9,-28.8
1711,115.9,-28.85
1712,115.9,-28.9
1713,115.9,-28.95
1714,115.9,-29
1715,115.9,-29.05
1716,115.9,-29.1
1717,115.9,-29.15
1718,115.9,-29.2
1719,115.9,-29.25
1720,115.9,-29.3
1721,115.9,-29.35
1722,115.9,-29.4
1723,115.9,-29.45
1724,115.9,-29.5
1725,115.9,-29.55
1726,115.9,-29.6
1727,115.9,-29.65
1728,115.9,-29.7
1729,115.9,-29.75
1730,115.9,-29.8
1731,115.9,-29.85
1732,115.9,-29.9
1733,115.9,-29.95
1734,115.9,-30
1735,115.9,-30.05
1736,115.9,-30.1
1737,115.9,-30.15
1738,115.9,-30.2
1739,115.9,-30.25
1740,115.9,-30.3
1741,115.9,-30.35
1742,115.9,-30.4
1743,115.9,-30.45
1744,115.9,-30.5
1745,115.9,-30.55
1746,115.9,-30.6
1747,115.9,-30.65
1748,115.9,-30.7
1749,115.9,-30.75
1750,115.9,-30.8
1751,115.9,-30.85
1752,115.9,-30.9
1753,115.9,-30.95
1754,115.9,-31
1755,115.9,-31.05
1756,115.9,-31.1
1757,115.9,-31.15
1758,115.9,-31.2
1759,115.9,-31.25
1760,115.9,-31.3
1761,115.9,-31.35
1762,115.9,-31.4
1763,115.9,-31.45
1764,115.95,-28.35
1765,115.95,-28.45
1766,115.95,-28.5
1767,115.95,-28.55
1768,115.95,-28.6
1769,115.95,-28.65
1770,115.95,-28.7
1771,115.95,-28.75
1772,115.95,-28.8
1773,115.95,-28.85
1774,115.95,-28.9
1775,115.95,-28.95
1776,115.95,-29
1777,115.95,-29.05
1778,115.95,-29.1
1779,115.95,-29.15
1780,115.95,-29.2
1781,115.95,-29.25
1782,115.95,-29.3
1783,115.95,-29.35
1784,115.95,-29.4
1785,115.95,-29.45
1786,115.95,-29.5
1787,115.95,-29.55
1788,115.95,-29.6
1789,115.95,-29.65
1790,115.95,-29.7
1791,115.95,-29.75
1792,115.95,-29.8
1793,115.95,-29.85
1794,115.95,-29.9
1795,115.95,-29.95
1796,115.95,-30
1797,115.95,-30.05
1798,115.95,-30.1
1799,115.95,-30.15
1800,115.95,-30.2
1801,115.95,-30.25
1802,115.95,-30.3
1803,115.95,-30.35
1804,115.95,-30.4
1805,115.95,-30.45
1806,115.95,-30.5
1807,115.95,-30.55
1808,115.95,-30.6
1809,115.95,-30.65
1810,115.95,-30.7
1811,115.95,-30.75
1812,115.95,-30.8
1813,115.95,-30.85
1814,115.95,-30.9
1815,115.95,-30.95
1816,115.95,-31
1817,115.95,-31.05
1818,115.95,-31.1
1819,115.95,-31.15
1820,115.95,-31.2
1821,115.95,-31.25
1822,115.95,-31.3
1823,115.95,-31.35
1824,115.95,-31.4
1825,115.95,-31.45
1826,116,-28.3
1827,116,-28.35
1828,116,-28.4
1829,116,-28.45
1830,116,-28.5
1831,116,-28.55
1832,116,-28.6
1833,116,-28.65
1834,116,-28.7
1835,116,-28.75
1836,116,-28.8
1837,116,-28.85
1838,116,-28.9
1839,116,-28.95
1840,116,-29
1841,116,-29.05
1842,116,-29.1
1843,116,-29.15
1844,116,-29.2
1845,116,-29.25
1846,116,-29.3
1847,116,-29.35
1848,116,-29.4
1849,116,-29.45
1850,116,-29.5
1851,116,-29.55
1852,116,-29.6
1853,116,-29.65
1854,116,-29.7
1855,116,-29.75
1856,116,-29.8
1857,116,-29.85
1858,116,-29.9
1859,116,-29.95
1860,116,-30
1861,116,-30.05
1862,116,-30.1
1863,116,-30.15
1864,116,-30.2
1865,116,-30.25
1866,116,-30.3
1867,116,-30.35
1868,116,-30.4
1869,116,-30.45
1870,116,-30.5
1871,116,-30.55
1872,116,-30.6
1873,116,-30.65
1874,116,-30.7
1875,116,-30.75
1876,116,-30.8
1877,116,-30.85
1878,116,-30.9
1879,116,-30.95
1880,116,-31
1881,116,-31.05
1882,116,-31.1
1883,116,-31.15
1884,116,-31.2
1885,116,-31.25
1886,116,-31.3
1887,116,-31.35
1888,116.05,-28.3
1889,116.05,-28.35
1890,116.05,-28.4
1891,116.05,-28.45
1892,116.05,-28.5
1893,116.05,-28.55
1894,116.05,-28.6
1895,116.05,-28.65
1896,116.05,-28.7
1897,116.05,-28.75
1898,116.05,-28.8
1899,116.05,-28.85
1900,116.05,-28.9
1901,116.05,-28.95
1902,116.05,-29
1903,116.05,-29.05
1904,116.05,-29.1
1905,116.05,-29.15
1906,116.05,-29.2
1907,116.05,-29.25
1908,116.05,-29.3
1909,116.05,-29.35
1910,116.05,-29.4
1911,116.05,-29.45
1912,116.05,-29.5
1913,116.05,-29.55
1914,116.05,-29.6
1915,116.05,-29.65
1916,116.05,-29.7
1917,116.05,-29.75
1918,116.05,-29.8
1919,116.05,-29.85
1920,116.05,-29.9
1921,116.05,-29.95
1922,116.05,-30
1923,116.05,-30.05
1924,116.05,-30.1
1925,116.05,-30.15
1926,116.05,-30.2
1927,116.05,-30.25
1928,116.05,-30.3
1929,116.05,-30.35
1930,116.05,-30.4
1931,116.05,-30.45
1932,116.05,-30.5
1933,116.05,-30.55
1934,116.05,-30.6
1935,116.05,-30.65
1936,116.05,-30.7
1937,116.05,-30.75
1938,116.05,-30.8
1939,116.05,-30.85
1940,116.05,-30.9
1941,116.05,-30.95
1942,116.05,-31
1943,116.05,-31.05
1944,116.05,-31.1
1945,116.05,-31.15
1946,116.1,-28.3
1947,116.1,-28.35
1948,116.1,-28.4
1949,116.1,-28.45
1950,116.1,-28.5
1951,116.1,-28.55
1952,116.1,-28.6
1953,116.1,-28.65
1954,116.1,-28.7
1955,116.1,-28.75
1956,116.1,-28.85
1957,116.1,-28.9
1958,116.1,-28.95
1959,116.1,-29
1960,116.1,-29.05
1961,116.1,-29.1
1962,116.1,-29.15
1963,116.1,-29.2
1964,116.1,-29.25
1965,116.1,-29.3
1966,116.1,-29.35
1967,116.1,-29.4
1968,116.1,-29.45
1969,116.1,-29.5
1970,116.1,-29.55
1971,116.1,-29.6
1972,116.1,-29.65
1973,116.1,-29.7
1974,116.1,-29.75
1975,116.1,-29.8
1976,116.1,-29.85
1977,116.1,-29.9
1978,116.1,-29.95
1979,116.1,-30
1980,116.1,-30.05
1981,116.1,-30.1
1982,116.1,-30.15
1983,116.1,-30.2
1984,116.1,-30.25
1985,116.1,-30.3
1986,116.1,-30.35
1987,116.1,-30.4
1988,116.1,-30.45
1989,116.1,-30.5
1990,116.1,-30.55
1991,116.1,-30.6
1992,116.1,-30.65
1993,116.1,-30.7
1994,116.1,-30.75
1995,116.1,-30.8
1996,116.1,-30.85
1997,116.1,-30.9
1998,116.1,-30.95
1999,116.1,-31
2000,116.1,-31.05
2001,116.15,-28.3
2002,116.15,-28.35
2003,116.15,-28.4
2004,116.15,-28.45
2005,116.15,-28.5
2006,116.15,-28.55
2007,116.15,-28.6
2008,116.15,-28.65
2009,116.15,-28.7
2010,116.15,-28.75
2011,116.15,-28.85
2012,116.15,-28.9
2013,116.15,-28.95
2014,116.15,-29
2015,116.15,-29.05
2016,116.15,-29.1
2017,116.15,-29.15
2018,116.15,-29.2
2019,116.15,-29.25
2020,116.15,-29.3
2021,116.15,-29.35
2022,116.15,-29.4
2023,116.15,-29.45
2024,116.15,-29.5
2025,116.15,-29.55
2026,116.15,-29.6
2027,116.15,-29.65
2028,116.15,-29.7
2029,116.15,-29.75
2030,116.15,-29.8
2031,116.15,-29.85
2032,116.15,-29.9
2033,116.15,-29.95
2034,116.15,-30
2035,116.15,-30.05
2036,116.15,-30.1
2037,116.15,-30.15
2038,116.15,-30.2
2039,116.15,-30.25
2040,116.15,-30.3
2041,116.15,-30.35
2042,116.15,-30.4
2043,116.15,-30.45
2044,116.15,-30.5
2045,116.15,-30.55
2046,116.15,-30.6
2047,116.15,-30.65
2048,116.15,-30.7
2049,116.15,-30.75
2050,116.15,-30.8
2051,116.15,-30.85
2052,116.15,-30.9
2053,116.15,-30.95
2054,116.15,-31
2055,116.15,-31.05
2056,116.2,-28.35
2057,116.2,-28.4
2058,116.2,-28.45
2059,116.2,-28.5
2060,116.2,-28.55
2061,116.2,-28.6
2062,116.2,-28.75
2063,116.2,-28.9
2064,116.2,-28.95
2065,116.2,-29
2066,116.2,-29.05
2067,116.2,-29.1
2068,116.2,-29.15
2069,116.2,-29.2
2070,116.2,-29.25
2071,116.2,-29.3
2072,116.2,-29.35
2073,116.2,-29.4
2074,116.2,-29.45
2075,116.2,-29.5
2076,116.2,-29.55
2077,116.2,-29.6
2078,116.2,-29.65
2079,116.2,-29.7
2080,116.2,-29.75
2081,116.2,-29.8
2082,116.2,-29.85
2083,116.2,-29.9
2084,116.2,-29.95
2085,116.2,-30
2086,116.2,-30.05
2087,116.2,-30.1
2088,116.2,-30.15
2089,116.2,-30.2
2090,116.2,-30.25
2091,116.2,-30.3
2092,116.2,-30.35
2093,116.2,-30.4
2094,116.2,-30.45
2095,116.2,-30.5
2096,116.2,-30.55
2097,116.2,-30.6
2098,116.2,-30.65
2099,116.2,-30.7
2100,116.2,-30.75
2101,116.2,-30.8
2102,116.2,-30.85
2103,116.2,-30.9
2104,116.2,-30.95
2105,116.2,-31
2106,116.2,-31.05
2107,116.2,-31.4
2108,116.2,-31.45
2109,116.2,-31.5
2110,116.2,-31.55
2111,116.2,-31.6
2112,116.2,-32.3
2113,116.2,-32.7
2114,116.2,-32.75
2115,116.2,-32.8
2116,116.2,-32.85
2117,116.2,-32.9
2118,116.2,-32.95
2119,116.2,-33.55
2120,116.2,-33.8
2121,116.2,-33.85
2122,116.2,-33.9
2123,116.25,-28.5
2124,116.25,-28.55
2125,116.25,-29
2126,116.25,-29.05
2127,116.25,-29.1
2128,116.25,-29.15
2129,116.25,-29.2
2130,116.25,-29.25
2131,116.25,-29.3
2132,116.25,-29.35
2133,116.25,-29.4
2134,116.25,-29.45
2135,116.25,-29.5
2136,116.25,-29.55
2137,116.25,-29.6
2138,116.25,-29.65
2139,116.25,-29.7
2140,116.25,-29.75
2141,116.25,-29.8
2142,116.25,-29.85
2143,116.25,-29.9
2144,116.25,-29.95
2145,116.25,-30
2146,116.25,-30.05
2147,116.25,-30.1
2148,116.25,-30.15
2149,116.25,-30.2
2150,116.25,-30.25
2151,116.25,-30.3
2152,116.25,-30.35
2153,116.25,-30.4
2154,116.25,-30.45
2155,116.25,-30.5
2156,116.25,-30.55
2157,116.25,-30.6
2158,116.25,-30.65
2159,116.25,-30.7
2160,116.25,-30.75
2161,116.25,-30.8
2162,116.25,-30.85
2163,116.25,-30.9
2164,116.25,-30.95
2165,116.25,-31
2166,116.25,-31.05
2167,116.25,-31.1
2168,116.25,-31.15
2169,116.25,-31.2
2170,116.25,-31.25
2171,116.25,-31.3
2172,116.25,-31.35
2173,116.25,-31.4
2174,116.25,-31.45
2175,116.25,-31.5
2176,116.25,-31.55
2177,116.25,-31.6
2178,116.25,-31.65
2179,116.25,-32.25
2180,116.25,-32.3
2181,116.25,-32.35
2182,116.25,-32.5
2183,116.25,-32.55
2184,116.25,-32.6
2185,116.25,-32.65
2186,116.25,-32.7
2187,116.25,-32.75
2188,116.25,-32.8
2189,116.25,-32.85
2190,116.25,-32.9
2191,116.25,-32.95
2192,116.25,-33
2193,116.25,-33.55
2194,116.25,-33.6
2195,116.25,-33.65
2196,116.25,-33.7
2197,116.25,-33.75
2198,116.25,-33.8
2199,116.25,-33.85
2200,116.25,-33.9
2201,116.3,-29
2202,116.3,-29.05
2203,116.3,-29.1
2204,116.3,-29.15
2205,116.3,-29.2
2206,116.3,-29.25
2207,116.3,-29.3
2208,116.3,-29.35
2209,116.3,-29.4
2210,116.3,-29.45
2211,116.3,-29.5
2212,116.3,-29.55
2213,116.3,-29.6
2214,116.3,-29.65
2215,116.3,-29.7
2216,116.3,-29.75
2217,116.3,-29.8
2218,116.3,-29.85
2219,116.3,-29.9
2220,116.3,-29.95
2221,116.3,-30
2222,116.3,-30.05
2223,116.3,-30.1
2224,116.3,-30.15
2225,116.3,-30.2
2226,116.3,-30.25
2227,116.3,-30.3
2228,116.3,-30.35
2229,116.3,-30.4
2230,116.3,-30.45
2231,116.3,-30.5
2232,116.3,-30.55
2233,116.3,-30.6
2234,116.3,-30.65
2235,116.3,-30.7
2236,116.3,-30.75
2237,116.3,-30.8
2238,116.3,-30.85
2239,116.3,-30.9
2240,116.3,-30.95
2241,116.3,-31
2242,116.3,-31.05
2243,116.3,-31.1
2244,116.3,-31.15
2245,116.3,-31.2
2246,116.3,-31.25
2247,116.3,-31.3
2248,116.3,-31.35
2249,116.3,-31.4
2250,116.3,-31.45
2251,116.3,-31.5
2252,116.3,-31.55
2253,116.3,-31.6
2254,116.3,-31.65
2255,116.3,-31.7
2256,116.3,-32.1
2257,116.3,-32.15
2258,116.3,-32.25
2259,116.3,-32.3
2260,116.3,-32.35
2261,116.3,-32.4
2262,116.3,-32.45
2263,116.3,-32.5
2264,116.3,-32.55
2265,116.3,-32.6
2266,116.3,-32.65
2267,116.3,-32.7
2268,116.3,-32.75
2269,116.3,-32.8
2270,116.3,-32.85
2271,116.3,-32.9
2272,116.3,-32.95
2273,116.3,-33
2274,116.3,-33.55
2275,116.3,-33.6
2276,116.3,-33.65
2277,116.3,-33.7
2278,116.3,-33.75
2279,116.3,-33.8
2280,116.3,-33.85
2281,116.3,-33.9
2282,116.3,-33.95
2283,116.35,-29.05
2284,116.35,-29.1
2285,116.35,-29.15
2286,116.35,-29.2
2287,116.35,-29.25
2288,116.35,-29.3
2289,116.35,-29.35
2290,116.35,-29.4
2291,116.35,-29.45
2292,116.35,-29.5
2293,116.35,-29.55
2294,116.35,-29.6
2295,116.35,-29.65
2296,116.35,-29.7
2297,116.35,-29.75
2298,116.35,-29.8
2299,116.35,-29.85
2300,116.35,-29.9
2301,116.35,-29.95
2302,116.35,-30
2303,116.35,-30.05
2304,116.35,-30.1
2305,116.35,-30.15
2306,116.35,-30.2
2307,116.35,-30.25
2308,116.35,-30.3
2309,116.35,-30.35
2310,116.35,-30.4
2311,116.35,-30.45
2312,116.35,-30.5
2313,116.35,-30.55
2314,116.35,-30.6
2315,116.35,-30.65
2316,116.35,-30.7
2317,116.35,-30.75
2318,116.35,-30.8
2319,116.35,-30.85
2320,116.35,-30.9
2321,116.35,-30.95
2322,116.35,-31
2323,116.35,-31.05
2324,116.35,-31.1
2325,116.35,-31.15
2326,116.35,-31.2
2327,116.35,-31.25
2328,116.35,-31.3
2329,116.35,-31.35
2330,116.35,-31.4
2331,116.35,-31.45
2332,116.35,-31.5
2333,116.35,-31.55
2334,116.35,-31.6
2335,116.35,-31.65
2336,116.35,-31.7
2337,116.35,-31.75
2338,116.35,-31.8
2339,116.35,-31.9
2340,116.35,-32.05
2341,116.35,-32.1
2342,116.35,-32.15
2343,116.35,-32.2
2344,116.35,-32.25
2345,116.35,-32.3
2346,116.35,-32.35
2347,116.35,-32.4
2348,116.35,-32.45
2349,116.35,-32.5
2350,116.35,-32.55
2351,116.35,-32.6
2352,116.35,-32.65
2353,116.35,-32.7
2354,116.35,-32.75
2355,116.35,-32.8
2356,116.35,-32.85
2357,116.35,-32.9
2358,116.35,-32.95
2359,116.35,-33
2360,116.35,-33.5
2361,116.35,-33.55
2362,116.35,-33.6
2363,116.35,-33.65
2364,116.35,-33.7
2365,116.35,-33.75
2366,116.35,-33.8
2367,116.35,-33.85
2368,116.35,-33.9
2369,116.35,-33.95
2370,116.35,-34
2371,116.35,-34.05
2372,116.4,-29.1
2373,116.4,-29.15
2374,116.4,-29.2
2375,116.4,-29.25
2376,116.4,-29.3
2377,116.4,-29.35
2378,116.4,-29.4
2379,116.4,-29.45
2380,116.4,-29.5
2381,116.4,-29.55
2382,116.4,-29.6
2383,116.4,-29.65
2384,116.4,-29.7
2385,116.4,-29.75
2386,116.4,-29.8
2387,116.4,-29.85
2388,116.4,-29.9
2389,116.4,-29.95
2390,116.4,-30
2391,116.4,-30.05
2392,116.4,-30.1
2393,116.4,-30.15
2394,116.4,-30.2
2395,116.4,-30.25
2396,116.4,-30.3
2397,116.4,-30.35
2398,116.4,-30.4
2399,116.4,-30.45
2400,116.4,-30.5
2401,116.4,-30.55
2402,116.4,-30.6
2403,116.4,-30.65
2404,116.4,-30.7
2405,116.4,-30.75
2406,116.4,-30.8
2407,116.4,-30.85
2408,116.4,-30.9
2409,116.4,-30.95
2410,116.4,-31
2411,116.4,-31.05
2412,116.4,-31.1
2413,116.4,-31.15
2414,116.4,-31.2
2415,116.4,-31.25
2416,116.4,-31.3
2417,116.4,-31.35
2418,116.4,-31.4
2419,116.4,-31.45
2420,116.4,-31.5
2421,116.4,-31.55
2422,116.4,-31.6
2423,116.4,-31.65
2424,116.4,-31.7
2425,116.4,-31.75
2426,116.4,-31.8
2427,116.4,-31.85
2428,116.4,-31.9
2429,116.4,-32.05
2430,116.4,-32.1
2431,116.4,-32.15
2432,116.4,-32.2
2433,116.4,-32.25
2434,116.4,-32.3
2435,116.4,-32.35
2436,116.4,-32.4
2437,116.4,-32.45
2438,116.4,-32.5
2439,116.4,-32.55
2440,116.4,-32.6
2441,116.4,-32.65
2442,116.4,-32.7
2443,116.4,-32.75
2444,116.4,-32.8
2445,116.4,-32.85
2446,116.4,-32.9
2447,116.4,-32.95
2448,116.4,-33.25
2449,116.4,-33.3
2450,116.4,-33.35
2451,116.4,-33.4
2452,116.4,-33.45
